"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test the cancel transaction button functionality.","20828","Calculation Testing | Scenario=S13 | Mode=NEFT/RTGS | Slab=1001-5000 | Amount=1200","testCases","Wed Sep 24 12:53:33 IST 2025","passed","Wed Sep 24 12:53:53 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","20124","Calculation Testing | Scenario=S16 | Mode=Wallet | Slab=5001-10000 | Amount=6000","testCases","Wed Sep 24 13:54:35 IST 2025","failed","Wed Sep 24 13:54:55 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","21628","Calculation Testing | Scenario=S24 | Mode=Cash | Slab=1001-5000 | Amount=1200","testCases","Wed Sep 24 14:53:52 IST 2025","passed","Wed Sep 24 14:54:14 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","18056","Calculation Testing | Scenario=S22 | Mode=BHIM UPI QR | Slab=1-1000 | Amount=100","testCases","Wed Sep 24 16:08:52 IST 2025","passed","Wed Sep 24 16:09:10 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","18973","Calculation Testing | Scenario=S19 | Mode=UPI | Slab=1001-5000 | Amount=1200","testCases","Wed Sep 24 15:16:26 IST 2025","passed","Wed Sep 24 15:16:45 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","22280","Calculation Testing | Scenario=S10 | Mode=Cash | Slab=5001-10000 | Amount=6000","testCases","Wed Sep 24 10:52:53 IST 2025","passed","Wed Sep 24 10:53:15 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","19369","Calculation Testing | Scenario=S5 | Mode=BHIM UPI QR | Slab=5001-10000 | Amount=6000","testCases","Tue Sep 23 16:11:23 IST 2025","passed","Tue Sep 23 16:11:42 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","20256","Calculation Testing | Scenario=S3 | Mode=Net Banking | Slab=1001-5000 | Amount=1200","testCases","Tue Sep 23 14:59:10 IST 2025","passed","Tue Sep 23 14:59:30 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","21203","Calculation Testing | Scenario=S6 | Mode=Net Banking | Slab=5001-10000 | Amount=6000","testCases","Tue Sep 23 17:18:36 IST 2025","passed","Tue Sep 23 17:18:57 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","20725","Calculation Testing | Scenario=S4 | Mode=NEFT/RTGS | Slab=5001-10000 | Amount=6000","testCases","Tue Sep 23 15:46:06 IST 2025","passed","Tue Sep 23 15:46:27 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","20865","Calculation Testing | Scenario=S5 | Mode=RuPay Credit Card | Slab=5001-10000 | Amount=6000","testCases","Tue Sep 23 16:14:33 IST 2025","passed","Tue Sep 23 16:14:54 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","20267","Calculation Testing | Scenario=S3 | Mode=Net Banking | Slab=1-1000 | Amount=100","testCases","Tue Sep 23 14:58:43 IST 2025","passed","Tue Sep 23 14:59:03 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","18154","Calculation Testing | Scenario=S19 | Mode=RuPay Credit Card | Slab=1001-5000 | Amount=1200","testCases","Wed Sep 24 15:23:04 IST 2025","passed","Wed Sep 24 15:23:22 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","18612","Calculation Testing | Scenario=S19 | Mode=Debit Card | Slab=1001-5000 | Amount=1200","testCases","Wed Sep 24 15:10:28 IST 2025","passed","Wed Sep 24 15:10:46 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","22897","Calculation Testing | Scenario=S13 | Mode=RuPay Card | Slab=5001-10000 | Amount=6000","testCases","Wed Sep 24 13:00:24 IST 2025","failed","Wed Sep 24 13:00:47 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","23613","Calculation Testing | Scenario=S16 | Mode=RuPay Credit Card | Slab=1-1000 | Amount=100","testCases","Wed Sep 24 13:58:33 IST 2025","passed","Wed Sep 24 13:58:57 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","18235","Calculation Testing | Scenario=S23 | Mode=RuPay Card | Slab=1001-5000 | Amount=1200","testCases","Wed Sep 24 16:29:34 IST 2025","passed","Wed Sep 24 16:29:52 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","20808","Calculation Testing | Scenario=S11 | Mode=Net Banking | Slab=1001-5000 | Amount=1200","testCases","Wed Sep 24 11:15:02 IST 2025","passed","Wed Sep 24 11:15:22 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","20035","Calculation Testing | Scenario=S1 | Mode=Net Banking | Slab=5001-10000 | Amount=6000","testCases","Tue Sep 23 13:33:55 IST 2025","passed","Tue Sep 23 13:34:15 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","22883","Calculation Testing | Scenario=S14 | Mode=RuPay Card | Slab=5001-10000 | Amount=6000","testCases","Wed Sep 24 13:19:53 IST 2025","passed","Wed Sep 24 13:20:16 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","16792","Calculation Testing | Scenario=S19 | Mode=Cash | Slab=1-1000 | Amount=100","testCases","Wed Sep 24 15:13:43 IST 2025","passed","Wed Sep 24 15:14:00 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","17856","Calculation Testing | Scenario=S20 | Mode=Wallet | Slab=5001-10000 | Amount=6000","testCases","Wed Sep 24 15:36:30 IST 2025","passed","Wed Sep 24 15:36:47 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","19895","Calculation Testing | Scenario=S15 | Mode=BHIM UPI QR | Slab=1001-5000 | Amount=1200","testCases","Wed Sep 24 13:34:13 IST 2025","passed","Wed Sep 24 13:34:33 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","22566","Calculation Testing | Scenario=S14 | Mode=UPI | Slab=1001-5000 | Amount=1200","testCases","Wed Sep 24 13:15:19 IST 2025","passed","Wed Sep 24 13:15:42 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","20008","Calculation Testing | Scenario=S22 | Mode=RuPay Credit Card | Slab=1-1000 | Amount=100","testCases","Wed Sep 24 16:13:07 IST 2025","passed","Wed Sep 24 16:13:27 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","20086","Calculation Testing | Scenario=S9 | Mode=Net Banking | Slab=5001-10000 | Amount=6000","testCases","Wed Sep 24 10:24:48 IST 2025","passed","Wed Sep 24 10:25:08 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","23750","Calculation Testing | Scenario=S8 | Mode=RuPay Credit Card | Slab=1-1000 | Amount=100","testCases","Wed Sep 24 00:10:09 IST 2025","passed","Wed Sep 24 00:10:33 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","17268","Calculation Testing | Scenario=S21 | Mode=BHIM UPI QR | Slab=1-1000 | Amount=100","testCases","Wed Sep 24 15:52:55 IST 2025","passed","Wed Sep 24 15:53:12 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","18899","Calculation Testing | Scenario=S19 | Mode=RuPay Card | Slab=1001-5000 | Amount=1200","testCases","Wed Sep 24 15:21:48 IST 2025","passed","Wed Sep 24 15:22:07 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","20984","Calculation Testing | Scenario=S4 | Mode=Debit Card | Slab=5001-10000 | Amount=6000","testCases","Tue Sep 23 15:40:33 IST 2025","passed","Tue Sep 23 15:40:54 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","21806","Calculation Testing | Scenario=S8 | Mode=NEFT/RTGS | Slab=1-1000 | Amount=100","testCases","Wed Sep 24 00:01:56 IST 2025","passed","Wed Sep 24 00:02:18 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","22836","Calculation Testing | Scenario=S15 | Mode=RuPay Credit Card | Slab=5001-10000 | Amount=6000","testCases","Wed Sep 24 13:38:31 IST 2025","passed","Wed Sep 24 13:38:53 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","21546","Calculation Testing | Scenario=S14 | Mode=Cash | Slab=5001-10000 | Amount=6000","testCases","Wed Sep 24 13:12:52 IST 2025","passed","Wed Sep 24 13:13:13 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","20698","Calculation Testing | Scenario=S7 | Mode=NEFT/RTGS | Slab=1001-5000 | Amount=1200","testCases","Tue Sep 23 17:59:56 IST 2025","passed","Tue Sep 23 18:00:17 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","22915","Calculation Testing | Scenario=S11 | Mode=RuPay Card | Slab=1-1000 | Amount=100","testCases","Wed Sep 24 11:24:46 IST 2025","passed","Wed Sep 24 11:25:09 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","23837","Calculation Testing | Scenario=S8 | Mode=Debit Card | Slab=1-1000 | Amount=100","testCases","Tue Sep 23 23:55:18 IST 2025","passed","Tue Sep 23 23:55:42 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","21142","Calculation Testing | Scenario=S16 | Mode=Cash | Slab=5001-10000 | Amount=6000","testCases","Wed Sep 24 13:49:52 IST 2025","failed","Wed Sep 24 13:50:14 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","20904","Calculation Testing | Scenario=S7 | Mode=RuPay Card | Slab=1001-5000 | Amount=1200","testCases","Tue Sep 23 18:05:23 IST 2025","passed","Tue Sep 23 18:05:44 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","19579","Calculation Testing | Scenario=S23 | Mode=Debit Card | Slab=1-1000 | Amount=100","testCases","Wed Sep 24 16:15:56 IST 2025","passed","Wed Sep 24 16:16:15 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","19627","Calculation Testing | Scenario=S24 | Mode=BHIM UPI QR | Slab=1-1000 | Amount=100","testCases","Wed Sep 24 14:59:10 IST 2025","passed","Wed Sep 24 14:59:30 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","20841","Calculation Testing | Scenario=S3 | Mode=Credit Card | Slab=1-1000 | Amount=100","testCases","Tue Sep 23 14:57:20 IST 2025","passed","Tue Sep 23 14:57:41 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","19406","Calculation Testing | Scenario=S4 | Mode=BHIM UPI QR | Slab=5001-10000 | Amount=6000","testCases","Tue Sep 23 15:50:38 IST 2025","passed","Tue Sep 23 15:50:58 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","0","test_calculation_amount[S8-Credit Card-5001-10000-6000-TM001-STAGING]","","Tue Sep 23 23:54:13 IST 2025","skipped","Tue Sep 23 23:54:13 IST 2025","","","",""
"Test the cancel transaction button functionality.","20561","Calculation Testing | Scenario=S18 | Mode=Wallet | Slab=1-1000 | Amount=100","testCases","Wed Sep 24 14:27:04 IST 2025","passed","Wed Sep 24 14:27:25 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","29106","Calculation Testing | Scenario=S23 | Mode=Net Banking | Slab=1001-5000 | Amount=1200","testCases","Wed Sep 24 16:19:14 IST 2025","passed","Wed Sep 24 16:19:43 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","20794","Calculation Testing | Scenario=S2 | Mode=RuPay Credit Card | Slab=1001-5000 | Amount=1200","testCases","Tue Sep 23 14:44:26 IST 2025","passed","Tue Sep 23 14:44:47 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","22787","Calculation Testing | Scenario=S14 | Mode=RuPay Credit Card | Slab=1001-5000 | Amount=1200","testCases","Wed Sep 24 13:20:50 IST 2025","passed","Wed Sep 24 13:21:13 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","19477","Calculation Testing | Scenario=S4 | Mode=BHIM UPI QR | Slab=1001-5000 | Amount=1200","testCases","Tue Sep 23 15:49:43 IST 2025","passed","Tue Sep 23 15:50:02 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","18198","Calculation Testing | Scenario=S19 | Mode=RuPay Credit Card | Slab=1-1000 | Amount=100","testCases","Wed Sep 24 15:22:40 IST 2025","passed","Wed Sep 24 15:22:59 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","19469","Calculation Testing | Scenario=S2 | Mode=BHIM UPI QR | Slab=1-1000 | Amount=100","testCases","Tue Sep 23 14:40:36 IST 2025","passed","Tue Sep 23 14:40:56 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","23943","Calculation Testing | Scenario=S11 | Mode=RuPay Credit Card | Slab=1-1000 | Amount=100","testCases","Wed Sep 24 11:26:28 IST 2025","passed","Wed Sep 24 11:26:52 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","23133","Calculation Testing | Scenario=S8 | Mode=UPI | Slab=1-1000 | Amount=100","testCases","Wed Sep 24 00:03:50 IST 2025","passed","Wed Sep 24 00:04:13 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","20634","Calculation Testing | Scenario=S10 | Mode=Net Banking | Slab=1-1000 | Amount=100","testCases","Wed Sep 24 10:50:17 IST 2025","passed","Wed Sep 24 10:50:37 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","18692","Calculation Testing | Scenario=S23 | Mode=UPI INTENT | Slab=1001-5000 | Amount=1200","testCases","Wed Sep 24 16:32:02 IST 2025","passed","Wed Sep 24 16:32:20 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","20514","Calculation Testing | Scenario=S12 | Mode=UPI INTENT | Slab=5001-10000 | Amount=6000","testCases","Wed Sep 24 12:40:37 IST 2025","passed","Wed Sep 24 12:40:57 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","21154","Calculation Testing | Scenario=S24 | Mode=NEFT/RTGS | Slab=1-1000 | Amount=100","testCases","Wed Sep 24 14:54:48 IST 2025","passed","Wed Sep 24 14:55:09 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","22184","Calculation Testing | Scenario=S3 | Mode=UPI | Slab=1001-5000 | Amount=1200","testCases","Tue Sep 23 15:03:17 IST 2025","passed","Tue Sep 23 15:03:39 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","22683","Calculation Testing | Scenario=S17 | Mode=UPI | Slab=5001-10000 | Amount=6000","testCases","Wed Sep 24 14:09:41 IST 2025","passed","Wed Sep 24 14:10:03 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","22233","Calculation Testing | Scenario=S5 | Mode=UPI | Slab=1001-5000 | Amount=1200","testCases","Tue Sep 23 16:07:19 IST 2025","passed","Tue Sep 23 16:07:41 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","19942","Calculation Testing | Scenario=S4 | Mode=Wallet | Slab=5001-10000 | Amount=6000","testCases","Tue Sep 23 15:48:52 IST 2025","passed","Tue Sep 23 15:49:12 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","20812","Calculation Testing | Scenario=S4 | Mode=RuPay Card | Slab=1-1000 | Amount=100","testCases","Tue Sep 23 15:51:04 IST 2025","passed","Tue Sep 23 15:51:25 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","21038","Calculation Testing | Scenario=S5 | Mode=NEFT/RTGS | Slab=5001-10000 | Amount=6000","testCases","Tue Sep 23 16:06:24 IST 2025","passed","Tue Sep 23 16:06:45 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","19802","Calculation Testing | Scenario=S11 | Mode=BHIM UPI QR | Slab=1-1000 | Amount=100","testCases","Wed Sep 24 11:22:02 IST 2025","passed","Wed Sep 24 11:22:22 IST 2025","TestCalculations","Calculation_test","",""
